accx,accy,accz,dpsx,dpsy,dpsz,roll,pitch,rpm,vel,temp_motor,soc,temp_cvt,volt,current,flags,latitude,longitude,timestamp
-0.01,0.09,9.67,-0.98,-0.91,-0.85,2.15,-2.86,5333.27,44.16,65.7,99.4,54.8,12.98,228.4,0,-8.053898,-34.881218,2025-07-21T10:15:11.040302
-0.01,0.19,9.64,-0.59,0.02,-0.89,-4.64,2.05,5262.32,44.15,65.7,99.4,54.8,12.98,155.3,0,-8.053898,-34.881218,2025-07-21T10:15:11.540302
-0.0,-0.19,9.58,-0.49,0.24,-0.95,-0.27,-2.63,5160.38,44.15,65.7,99.4,54.8,12.98,261.3,0,-8.053898,-34.881218,2025-07-21T10:15:12.040302
-0.0,0.17,9.65,0.42,-0.11,-0.66,3.18,-0.27,5337.87,44.15,65.7,99.4,54.8,12.98,179.9,0,-8.053898,-34.881218,2025-07-21T10:15:12.540302
-0.0,0.08,9.77,0.59,-0.32,0.99,-0.81,-4.53,5448.19,44.15,65.7,99.4,54.8,12.98,270.5,0,-8.053898,-34.881218,2025-07-21T10:15:13.040302
-0.0,0.03,9.74,-0.62,-0.33,-0.77,1.95,-4.42,5396.35,44.14,65.7,99.4,54.8,12.98,265.6,0,-8.053898,-34.881218,2025-07-21T10:15:13.540302
-0.0,0.19,9.47,0.05,-0.17,-0.8,-1.44,-4.32,5416.98,44.14,65.7,99.4,54.8,12.98,183.7,0,-8.053898,-34.881218,2025-07-21T10:15:14.040302
-0.01,-0.06,9.67,-0.82,0.24,0.51,2.14,0.32,5153.19,44.14,65.7,99.4,54.8,12.98,192.3,0,-8.053898,-34.881218,2025-07-21T10:15:14.540302
-0.01,0.1,9.56,0.78,-0.31,-0.1,4.2,-4.82,5210.83,44.14,65.7,99.4,54.8,12.98,279.4,0,-8.053898,-34.881218,2025-07-21T10:15:15.040302
-0.0,-0.1,9.43,0.32,-0.96,-0.05,0.41,-3.64,5379.24,44.13,65.7,99.4,54.8,12.98,172.8,0,-8.053898,-34.881218,2025-07-21T10:15:15.540302
-0.01,-0.05,9.44,-0.62,0.19,0.86,0.36,-1.82,5165.25,44.13,65.7,99.4,54.8,12.98,208.8,0,-8.053897,-34.881218,2025-07-21T10:15:16.040302
-0.01,0.13,9.76,0.72,0.24,-0.07,-4.21,3.43,5476.37,44.13,65.7,99.4,54.8,12.98,203.1,0,-8.053897,-34.881218,2025-07-21T10:15:16.540302
-0.01,0.2,9.45,-0.6,-0.24,0.88,-2.13,-0.87,5398.09,44.13,65.7,99.4,54.8,12.98,212.1,0,-8.053897,-34.881218,2025-07-21T10:15:17.040302
-0.01,0.13,9.54,-0.09,-0.32,-0.8,-3.82,-1.57,5391.76,44.12,65.7,99.4,54.8,12.98,290.9,0,-8.053897,-34.881218,2025-07-21T10:15:17.540302
-0.0,0.09,9.77,-0.59,0.95,0.88,1.61,-3.83,5400.2,44.12,65.7,99.4,54.8,12.98,251.4,0,-8.053897,-34.881218,2025-07-21T10:15:18.040302
-0.0,-0.03,9.48,0.09,0.82,-0.01,-4.73,-1.2,5470.57,44.12,65.7,99.4,54.8,12.98,151.2,0,-8.053897,-34.881218,2025-07-21T10:15:18.540302
-0.0,0.15,9.57,-0.25,-0.85,-0.19,1.3,1.44,5444.34,44.12,65.7,99.4,54.8,12.98,201.8,0,-8.053897,-34.881218,2025-07-21T10:15:19.040302
-0.0,-0.16,9.67,-0.17,-0.13,0.66,3.6,5.0,5159.69,44.11,65.7,99.4,54.8,12.98,243.1,0,-8.053897,-34.881218,2025-07-21T10:15:19.540302
-0.0,0.05,9.44,0.86,0.03,0.18,-4.72,-1.37,5173.65,44.11,65.7,99.4,54.8,12.98,183.8,0,-8.053897,-34.881218,2025-07-21T10:15:20.040302
-0.0,-0.1,9.49,-0.74,0.33,0.44,-3.48,2.9,5411.73,44.11,65.8,99.4,54.8,12.98,181.4,0,-8.053897,-34.881218,2025-07-21T10:15:20.540302
-0.0,-0.0,9.56,-0.37,0.23,-0.71,-3.57,-3.37,5239.41,44.11,65.8,99.4,54.8,12.98,188.6,0,-8.053897,-34.881218,2025-07-21T10:15:21.040302
-0.0,0.18,9.48,0.92,0.86,-0.73,-3.79,-2.41,5345.66,44.11,65.8,99.4,54.8,12.98,215.7,0,-8.053896,-34.881218,2025-07-21T10:15:21.540302
-0.01,-0.01,9.42,-0.69,-0.88,0.21,2.15,-2.65,5319.83,44.1,65.8,99.4,54.8,12.98,159.1,0,-8.053896,-34.881218,2025-07-21T10:15:22.040302
-0.01,-0.13,9.44,-0.75,-0.84,0.46,-3.04,0.96,5376.85,44.1,65.8,99.4,54.8,12.98,169.0,0,-8.053896,-34.881218,2025-07-21T10:15:22.540302
-0.0,-0.16,9.61,0.96,-0.94,-0.9,-1.36,0.58,5319.15,44.1,65.8,99.4,54.8,12.98,216.7,0,-8.053896,-34.881218,2025-07-21T10:15:23.040302
-0.0,-0.17,9.59,-0.17,0.97,0.99,1.42,0.72,5443.82,44.1,65.8,99.4,54.8,12.98,192.9,0,-8.053896,-34.881218,2025-07-21T10:15:23.540302
-0.0,0.02,9.55,-0.61,0.77,0.35,2.87,-0.58,5121.1,44.09,65.8,99.4,54.8,12.98,270.2,0,-8.053896,-34.881218,2025-07-21T10:15:24.040302
-0.0,-0.15,9.41,0.05,-0.71,-0.94,0.18,0.41,5463.91,44.09,65.8,99.4,54.8,12.98,151.2,0,-8.053896,-34.881218,2025-07-21T10:15:24.540302
-0.0,-0.12,9.51,-0.56,0.14,-0.62,3.15,1.17,5226.85,44.09,65.8,99.4,54.8,12.98,188.1,0,-8.053896,-34.881218,2025-07-21T10:15:25.040302
-0.0,0.06,9.65,0.42,-0.82,-0.18,4.11,-3.89,5328.61,44.09,65.8,99.4,54.8,12.98,175.1,0,-8.053896,-34.881218,2025-07-21T10:15:25.540302
-0.0,0.05,9.64,0.91,-0.64,0.52,3.59,-3.68,5426.31,44.08,65.8,99.4,54.8,12.98,226.2,0,-8.053896,-34.881218,2025-07-21T10:15:26.040302
-0.0,-0.01,9.65,-0.28,0.99,0.37,2.93,4.2,5285.8,44.08,65.8,99.4,54.8,12.98,238.4,0,-8.053896,-34.881218,2025-07-21T10:15:26.540302
-0.0,-0.2,9.76,0.73,0.96,0.34,-3.19,3.02,5354.88,44.08,65.8,99.4,54.8,12.98,170.4,0,-8.053895,-34.881218,2025-07-21T10:15:27.040302
-0.0,0.06,9.41,-0.39,-0.25,-0.56,-0.23,1.47,5440.11,44.08,65.8,99.4,54.8,12.98,291.3,0,-8.053895,-34.881218,2025-07-21T10:15:27.540302
-0.0,0.05,9.64,0.94,0.21,0.6,-2.46,2.3,5135.93,44.08,65.8,99.4,54.8,12.98,158.4,0,-8.053895,-34.881218,2025-07-21T10:15:28.040302
-0.0,0.04,9.62,-0.55,0.35,0.69,-2.41,-0.95,5149.6,44.07,65.8,99.4,54.8,12.98,245.1,0,-8.053895,-34.881218,2025-07-21T10:15:28.540302
-0.0,0.01,9.43,0.77,0.35,-0.31,3.37,3.37,5294.24,44.07,65.8,99.4,54.8,12.98,237.7,0,-8.053895,-34.881218,2025-07-21T10:15:29.040302
-0.0,0.15,9.69,-0.44,-0.33,0.12,4.64,-0.84,5141.12,44.07,65.8,99.4,54.8,12.98,157.6,0,-8.053895,-34.881218,2025-07-21T10:15:29.540302
-0.01,-0.18,9.72,0.87,-0.88,0.39,4.11,-0.54,5448.33,44.07,65.8,99.4,54.8,12.98,158.4,0,-8.053895,-34.881218,2025-07-21T10:15:30.040302
-0.01,-0.17,9.64,-0.92,-0.33,0.03,3.75,3.38,5404.33,44.06,65.8,99.4,54.8,12.98,282.4,0,-8.053895,-34.881218,2025-07-21T10:15:30.540302
-0.01,0.16,9.73,0.46,-0.95,0.89,-2.05,-3.07,5301.64,44.06,65.8,99.4,54.8,12.98,197.0,0,-8.053895,-34.881218,2025-07-21T10:15:31.040302
-0.01,0.08,9.48,0.11,0.51,-0.63,-2.31,-0.59,5311.07,44.06,65.8,99.4,54.8,12.98,218.5,0,-8.053895,-34.881218,2025-07-21T10:15:31.540302
-0.0,0.07,9.65,-0.65,0.7,0.4,4.18,-3.1,5303.99,44.06,65.8,99.4,54.8,12.98,292.0,0,-8.053894,-34.881218,2025-07-21T10:15:32.040302
-0.01,-0.11,9.77,-0.67,0.95,0.14,-3.87,3.48,5098.67,44.05,65.8,99.4,54.8,12.98,241.8,0,-8.053894,-34.881218,2025-07-21T10:15:32.540302
-0.0,-0.06,9.6,-0.41,-0.41,-0.73,1.99,-2.54,5291.94,44.05,65.8,99.4,54.8,12.98,187.9,0,-8.053894,-34.881218,2025-07-21T10:15:33.040302
-0.01,0.17,9.74,-0.42,0.59,-0.03,-2.47,0.96,5190.53,44.05,65.8,99.4,54.8,12.98,159.8,0,-8.053894,-34.881218,2025-07-21T10:15:33.540302
-0.0,0.04,9.54,0.49,0.24,0.12,1.63,0.56,5161.39,44.04,65.8,99.4,54.8,12.98,221.3,0,-8.053894,-34.881218,2025-07-21T10:15:34.040302
-0.0,-0.1,9.59,-0.54,0.82,-0.22,-0.67,-4.13,5404.4,44.04,65.8,99.4,54.8,12.98,207.3,0,-8.053894,-34.881218,2025-07-21T10:15:34.540302
-0.0,0.2,9.64,-0.56,-0.55,-0.24,0.35,4.78,5108.23,44.04,65.8,99.4,54.8,12.98,232.8,0,-8.053894,-34.881218,2025-07-21T10:15:35.040302
-0.0,0.05,9.66,-0.96,-0.17,-0.26,-3.43,4.54,5393.31,44.04,65.8,99.4,54.8,12.98,156.2,0,-8.053894,-34.881218,2025-07-21T10:15:35.540302
-0.0,-0.14,9.48,-0.12,0.63,-0.83,1.83,-4.99,5189.97,44.04,65.8,99.4,54.8,12.98,211.8,0,-8.053894,-34.881218,2025-07-21T10:15:36.040302
-0.0,-0.0,9.6,-0.95,-0.72,0.02,-3.05,-0.45,5109.12,44.03,65.8,99.4,54.8,12.98,159.7,0,-8.053894,-34.881218,2025-07-21T10:15:36.540302
-0.01,-0.06,9.57,0.67,0.69,0.55,-3.4,-4.19,5254.28,44.03,65.8,99.4,54.8,12.98,247.5,0,-8.053894,-34.881218,2025-07-21T10:15:37.040302
-0.0,-0.04,9.55,-0.03,-0.44,-0.23,-2.3,-2.56,5108.15,44.03,65.8,99.4,54.8,12.98,248.7,0,-8.053893,-34.881218,2025-07-21T10:15:37.540302
-0.0,-0.07,9.42,-0.85,0.42,-0.8,0.15,-2.27,5406.7,44.03,65.8,99.4,54.8,12.98,177.8,0,-8.053893,-34.881218,2025-07-21T10:15:38.040302
-0.0,0.11,9.51,-0.76,0.97,0.57,-4.42,-2.23,5458.26,44.02,65.8,99.4,54.8,12.98,246.5,0,-8.053893,-34.881218,2025-07-21T10:15:38.540302
-0.0,0.1,9.46,0.48,0.52,0.64,-1.13,2.75,5194.39,44.02,65.8,99.4,54.8,12.98,256.3,0,-8.053893,-34.881218,2025-07-21T10:15:39.040302
-0.01,0.03,9.51,0.12,0.25,0.37,2.43,2.63,5429.16,44.02,65.8,99.4,54.8,12.98,162.9,0,-8.053893,-34.881218,2025-07-21T10:15:39.540302
-0.01,0.04,9.58,-0.63,-0.09,0.28,-4.65,4.56,5403.37,44.02,65.8,99.4,54.8,12.98,156.4,0,-8.053893,-34.881218,2025-07-21T10:15:40.040302
-0.01,0.09,9.42,-0.07,0.0,0.48,4.1,2.67,5308.01,44.01,65.8,99.4,54.8,12.98,192.7,0,-8.053893,-34.881218,2025-07-21T10:15:40.540302
-0.01,0.11,9.71,-0.98,0.07,0.96,-0.79,-3.81,5085.24,44.01,65.8,99.4,54.8,12.98,177.8,0,-8.053893,-34.881218,2025-07-21T10:15:41.040302
-0.01,0.02,9.71,0.76,-0.83,0.14,4.05,-1.71,5105.93,44.01,65.8,99.4,54.8,12.98,291.0,0,-8.053893,-34.881218,2025-07-21T10:15:41.540302
-0.01,-0.08,9.51,-0.31,0.07,0.59,-4.44,-1.01,5300.64,44.0,65.8,99.4,54.8,12.98,165.9,0,-8.053892,-34.881218,2025-07-21T10:15:42.040302
-0.01,0.14,9.55,-0.06,0.02,-0.71,-1.88,-0.6,5422.31,44.0,65.8,99.4,54.8,12.98,264.9,0,-8.053892,-34.881218,2025-07-21T10:15:42.540302
-0.01,0.16,9.61,-0.91,-0.61,0.03,-1.31,-4.38,5444.93,43.99,65.8,99.4,54.8,12.98,204.8,0,-8.053892,-34.881218,2025-07-21T10:15:43.040302
-0.01,-0.15,9.71,0.63,-0.93,0.03,-1.35,0.73,5111.87,43.99,65.8,99.4,54.8,12.98,278.7,0,-8.053892,-34.881218,2025-07-21T10:15:43.540302
-0.01,-0.01,9.73,-0.22,0.23,-0.71,-0.49,-0.93,5353.23,43.99,65.8,99.4,54.8,12.98,236.8,0,-8.053892,-34.881218,2025-07-21T10:15:44.040302
-0.01,-0.12,9.42,-0.68,-0.19,-0.04,-1.94,-4.92,5252.42,43.99,65.8,99.4,54.9,12.98,176.9,0,-8.053892,-34.881217,2025-07-21T10:15:44.540302
-0.01,0.1,9.69,0.2,0.64,0.94,-4.43,0.88,5120.83,43.98,65.8,99.4,54.9,12.98,274.9,0,-8.053892,-34.881217,2025-07-21T10:15:45.040302
-0.0,0.08,9.69,0.74,0.31,0.99,4.34,3.8,5141.7,43.98,65.8,99.4,54.9,12.98,207.8,0,-8.053892,-34.881217,2025-07-21T10:15:45.540302
-0.0,0.01,9.43,0.02,0.83,0.6,-3.73,2.19,5259.78,43.98,65.8,99.4,54.9,12.98,166.5,0,-8.053892,-34.881217,2025-07-21T10:15:46.040302
-0.0,-0.14,9.57,0.96,-0.38,-0.52,0.94,-4.47,5219.52,43.98,65.8,99.4,54.9,12.98,229.7,0,-8.053892,-34.881217,2025-07-21T10:15:46.540302
-0.0,0.04,9.77,0.63,-0.02,-0.12,-4.21,1.75,5145.67,43.97,65.8,99.4,54.9,12.98,244.1,0,-8.053891,-34.881217,2025-07-21T10:15:47.040302
-0.01,0.01,9.48,0.74,-0.44,-0.62,3.82,1.14,5187.85,43.97,65.8,99.4,54.9,12.98,178.1,0,-8.053891,-34.881217,2025-07-21T10:15:47.540302
-0.01,-0.09,9.5,0.74,0.7,-0.26,4.22,-3.7,5234.6,43.97,65.8,99.4,54.9,12.98,281.1,0,-8.053891,-34.881217,2025-07-21T10:15:48.040302
-0.0,0.05,9.49,-0.54,-0.4,0.6,-2.13,-0.79,5469.11,43.97,65.8,99.4,54.9,12.98,232.6,0,-8.053891,-34.881217,2025-07-21T10:15:48.540302
-0.0,-0.06,9.67,0.01,-0.94,-0.46,-1.5,-3.31,5466.02,43.97,65.8,99.4,54.9,12.98,172.6,0,-8.053891,-34.881217,2025-07-21T10:15:49.040302
-0.0,-0.18,9.71,0.69,-0.52,-0.77,4.99,-1.59,5421.77,43.96,65.8,99.4,54.9,12.98,157.4,0,-8.053891,-34.881217,2025-07-21T10:15:49.540302
-0.0,0.18,9.63,-0.99,-0.85,0.5,0.57,-4.89,5128.78,43.96,65.8,99.4,54.9,12.98,242.1,0,-8.053891,-34.881217,2025-07-21T10:15:50.040302
-0.0,-0.05,9.78,0.08,-0.76,0.71,1.14,2.03,5108.03,43.96,65.8,99.4,54.9,12.98,193.0,0,-8.053891,-34.881217,2025-07-21T10:15:50.540302
-0.0,0.12,9.75,0.79,0.78,0.21,2.9,1.67,5101.27,43.96,65.8,99.4,54.9,12.98,174.6,0,-8.053891,-34.881217,2025-07-21T10:15:51.040302
-0.0,0.1,9.47,-0.45,-0.73,-1.0,2.37,-4.12,5117.28,43.95,65.8,99.4,54.9,12.98,168.3,0,-8.053891,-34.881217,2025-07-21T10:15:51.540302
-0.0,0.01,9.44,0.59,0.78,-0.06,-4.47,-2.31,5226.19,43.95,65.8,99.4,54.9,12.98,263.9,0,-8.053891,-34.881217,2025-07-21T10:15:52.040302
-0.0,0.07,9.51,0.47,0.53,0.2,-2.53,-0.99,5440.94,43.95,65.8,99.4,54.9,12.98,183.9,0,-8.053891,-34.881217,2025-07-21T10:15:52.540302
-0.0,-0.13,9.42,-0.07,0.61,-0.92,0.27,2.68,5462.53,43.95,65.8,99.4,54.9,12.98,212.8,0,-8.05389,-34.881217,2025-07-21T10:15:53.040302
-0.0,0.13,9.53,0.3,-0.99,0.33,3.49,2.34,5437.2,43.94,65.8,99.4,54.9,12.98,241.1,0,-8.05389,-34.881217,2025-07-21T10:15:53.540302
-0.0,-0.09,9.58,-0.65,0.69,0.62,-0.52,-0.09,5455.85,43.94,65.8,99.4,54.9,12.98,220.3,0,-8.05389,-34.881217,2025-07-21T10:15:54.040302
-0.0,-0.2,9.64,0.12,0.59,0.1,-4.63,-4.56,5245.31,43.94,65.8,99.4,54.9,12.98,290.0,0,-8.05389,-34.881217,2025-07-21T10:15:54.540302
-0.01,-0.01,9.44,-0.92,-0.7,-0.64,-0.29,2.05,5411.35,43.94,65.8,99.4,54.9,12.98,193.2,0,-8.05389,-34.881217,2025-07-21T10:15:55.040302
-0.0,-0.03,9.48,0.34,-0.67,-0.13,-4.18,-3.52,5118.32,43.93,65.8,99.4,54.9,12.98,191.9,0,-8.05389,-34.881217,2025-07-21T10:15:55.540302
-0.0,0.19,9.7,0.53,-0.36,0.05,4.24,2.02,5412.55,43.93,65.9,99.4,54.9,12.98,268.2,0,-8.05389,-34.881217,2025-07-21T10:15:56.040302
-0.01,-0.07,9.47,-0.46,0.92,-0.16,3.18,1.9,5324.3,43.93,65.9,99.4,54.9,12.98,203.6,0,-8.05389,-34.881217,2025-07-21T10:15:56.540302
-0.01,0.02,9.57,0.61,-0.44,-0.45,-1.43,4.44,5141.88,43.93,65.9,99.4,54.9,12.98,253.1,0,-8.05389,-34.881217,2025-07-21T10:15:57.040302
-0.01,0.1,9.71,-0.39,-0.9,0.44,3.26,-2.35,5163.02,43.92,65.9,99.4,54.9,12.98,193.6,0,-8.05389,-34.881217,2025-07-21T10:15:57.540302
-0.01,0.18,9.46,0.96,-0.72,-0.45,1.18,2.68,5308.59,43.92,65.9,99.4,54.9,12.98,166.3,0,-8.053889,-34.881217,2025-07-21T10:15:58.040302
-0.01,0.17,9.58,-0.76,-0.55,-0.19,3.19,4.26,5441.06,43.92,65.9,99.4,54.9,12.98,227.2,0,-8.053889,-34.881217,2025-07-21T10:15:58.540302
-0.01,0.17,9.5,0.66,-0.35,0.83,2.46,-3.38,5351.94,43.91,65.9,99.4,54.9,12.98,231.7,0,-8.053889,-34.881217,2025-07-21T10:15:59.040302
-0.0,-0.13,9.69,-0.14,0.32,-0.91,0.92,-4.76,5368.09,43.91,65.9,99.4,54.9,12.98,213.0,0,-8.053889,-34.881217,2025-07-21T10:15:59.540302
-0.01,0.09,9.57,0.44,0.72,-0.78,2.66,0.75,5406.43,43.91,65.9,99.4,54.9,12.98,225.0,0,-8.053889,-34.881217,2025-07-21T10:16:00.040302
-0.0,-0.08,9.78,0.82,-0.31,-0.41,-2.24,-4.48,5397.15,43.91,65.9,99.4,54.9,12.98,152.2,0,-8.053889,-34.881217,2025-07-21T10:16:00.540302
-0.0,0.03,9.43,-0.51,-0.68,-0.52,1.95,1.75,5359.51,43.9,65.9,99.4,54.9,12.98,228.4,0,-8.053889,-34.881217,2025-07-21T10:16:01.040302
-0.0,-0.15,9.47,0.78,-0.51,-0.46,4.71,1.58,5440.67,43.9,65.9,99.4,54.9,12.98,270.1,0,-8.053889,-34.881217,2025-07-21T10:16:01.540302
-0.0,-0.15,9.47,0.99,0.99,-0.66,2.76,-4.21,5394.39,43.9,65.9,99.4,54.9,12.98,153.2,0,-8.053889,-34.881217,2025-07-21T10:16:02.040302
-0.0,0.06,9.58,0.66,-0.67,-0.49,-2.78,-2.56,5362.12,43.9,65.9,99.4,54.9,12.98,167.7,0,-8.053889,-34.881217,2025-07-21T10:16:02.540302
-0.01,0.0,9.51,-0.8,-0.93,-0.77,2.12,-0.15,5295.7,43.89,65.9,99.4,54.9,12.98,261.0,0,-8.053889,-34.881217,2025-07-21T10:16:03.040302
-0.01,-0.08,9.77,0.92,-0.22,0.3,-3.52,2.47,5451.23,43.89,65.9,99.4,54.9,12.98,264.5,0,-8.053888,-34.881217,2025-07-21T10:16:03.540302
-0.01,-0.15,9.58,0.16,0.78,-0.69,-0.53,-1.67,5110.72,43.89,65.9,99.4,54.9,12.98,268.8,0,-8.053888,-34.881217,2025-07-21T10:16:04.040302
-0.0,0.03,9.45,0.2,-0.26,-0.31,-1.78,4.32,5270.54,43.89,65.9,99.4,54.9,12.98,253.6,0,-8.053888,-34.881217,2025-07-21T10:16:04.540302
-0.0,-0.11,9.8,-0.14,-0.06,-0.52,-0.7,-1.13,5418.96,43.88,65.9,99.4,54.9,12.98,282.7,0,-8.053888,-34.881217,2025-07-21T10:16:05.040302
-0.01,-0.14,9.48,-0.2,-0.61,-0.26,0.78,-4.86,5168.13,43.88,65.9,99.4,54.9,12.98,272.1,0,-8.053888,-34.881217,2025-07-21T10:16:05.540302
-0.01,-0.14,9.62,-0.39,-0.89,-0.47,-4.95,-4.43,5133.81,43.88,65.9,99.4,54.9,12.98,168.9,0,-8.053888,-34.881217,2025-07-21T10:16:06.040302
-0.01,0.19,9.42,0.17,-0.5,-0.84,-4.49,4.82,5067.03,43.88,65.9,99.4,54.9,12.98,196.4,0,-8.053888,-34.881217,2025-07-21T10:16:06.540302
-0.01,0.04,9.5,-0.3,-0.44,-0.07,1.33,4.91,5142.03,43.87,65.9,99.4,54.9,12.98,238.0,0,-8.053888,-34.881217,2025-07-21T10:16:07.040302
-0.01,-0.2,9.75,-0.01,-0.91,0.83,-2.86,2.33,5350.3,43.87,65.9,99.4,54.9,12.98,260.8,0,-8.053888,-34.881217,2025-07-21T10:16:07.540302
-0.01,0.18,9.66,0.29,-0.92,-0.82,0.68,0.69,5083.95,43.87,65.9,99.4,54.9,12.98,286.1,0,-8.053888,-34.881217,2025-07-21T10:16:08.040302
-0.01,-0.12,9.44,0.33,0.25,0.26,-0.39,-4.03,5091.49,43.86,65.9,99.4,54.9,12.98,206.4,0,-8.053887,-34.881217,2025-07-21T10:16:08.540302
-0.01,-0.17,9.76,0.5,-0.02,-0.4,2.06,-1.67,5079.85,43.86,65.9,99.4,54.9,12.98,209.8,0,-8.053887,-34.881217,2025-07-21T10:16:09.040302
-0.01,-0.09,9.64,0.02,0.3,0.8,1.06,3.95,5140.18,43.86,65.9,99.4,54.9,12.98,282.9,0,-8.053887,-34.881217,2025-07-21T10:16:09.540302
-0.01,-0.03,9.79,-0.46,0.53,-0.38,-2.13,2.52,5141.54,43.86,65.9,99.4,54.9,12.98,186.4,0,-8.053887,-34.881217,2025-07-21T10:16:10.040302
-0.01,0.14,9.71,0.36,0.99,-0.25,2.64,-2.89,5083.62,43.85,65.9,99.4,54.9,12.98,243.4,0,-8.053887,-34.881217,2025-07-21T10:16:10.540302
-0.01,-0.2,9.61,-0.92,0.52,-0.23,-1.57,2.45,5275.22,43.85,65.9,99.4,54.9,12.98,298.2,0,-8.053887,-34.881217,2025-07-21T10:16:11.040302
-0.01,-0.18,9.75,0.1,-0.84,-0.93,-3.63,1.85,5372.4,43.85,65.9,99.4,54.9,12.98,246.5,0,-8.053887,-34.881217,2025-07-21T10:16:11.540302
-0.01,-0.07,9.67,0.9,0.6,0.76,3.51,2.46,5431.8,43.84,65.9,99.4,54.9,12.98,289.5,0,-8.053887,-34.881217,2025-07-21T10:16:12.040302
-0.01,0.05,9.56,-0.72,-0.82,0.03,3.08,-0.5,5249.65,43.84,65.9,99.4,54.9,12.98,245.0,0,-8.053887,-34.881217,2025-07-21T10:16:12.540302
-0.01,0.13,9.66,0.56,0.41,-0.25,1.6,-1.71,5118.02,43.84,65.9,99.4,54.9,12.98,181.1,0,-8.053887,-34.881217,2025-07-21T10:16:13.040302
-0.01,0.13,9.45,-0.94,-0.15,0.49,-3.78,-2.25,5369.91,43.84,65.9,99.4,54.9,12.98,206.5,0,-8.053887,-34.881217,2025-07-21T10:16:13.540302
-0.01,-0.13,9.42,-0.74,0.69,-0.29,-2.03,-2.16,5195.51,43.83,65.9,99.4,54.9,12.98,261.6,0,-8.053886,-34.881217,2025-07-21T10:16:14.040302
-0.01,-0.1,9.75,-0.53,-0.96,0.35,0.88,-1.97,5137.54,43.83,65.9,99.4,54.9,12.98,239.0,0,-8.053886,-34.881217,2025-07-21T10:16:14.540302
-0.01,0.09,9.71,0.59,-0.42,0.97,-2.22,2.65,5196.08,43.83,65.9,99.4,54.9,12.98,287.6,0,-8.053886,-34.881217,2025-07-21T10:16:15.040302
-0.01,0.15,9.68,0.4,-0.79,-0.64,0.06,1.64,5083.22,43.82,65.9,99.4,54.9,12.98,257.7,0,-8.053886,-34.881217,2025-07-21T10:16:15.540302
-0.01,0.04,9.74,-0.25,-0.28,-0.83,-3.06,-2.42,5355.82,43.82,65.9,99.4,54.9,12.98,280.3,0,-8.053886,-34.881217,2025-07-21T10:16:16.040302
-0.01,0.02,9.46,0.77,0.45,0.28,-4.52,-4.59,5319.12,43.82,65.9,99.4,54.9,12.98,165.3,0,-8.053886,-34.881217,2025-07-21T10:16:16.540302
-0.01,-0.06,9.68,0.52,-0.43,-0.65,0.59,2.1,5095.45,43.81,65.9,99.4,54.9,12.98,277.0,0,-8.053886,-34.881217,2025-07-21T10:16:17.040302
-0.01,0.02,9.57,-0.09,0.49,0.8,-4.64,-0.64,5365.08,43.81,65.9,99.4,54.9,12.98,288.8,0,-8.053886,-34.881217,2025-07-21T10:16:17.540302
-0.01,-0.01,9.74,0.71,-0.35,0.76,-0.28,1.51,5406.23,43.81,65.9,99.4,54.9,12.98,261.4,0,-8.053886,-34.881217,2025-07-21T10:16:18.040302
-0.01,-0.11,9.56,0.23,-0.18,-0.83,4.89,-1.38,5181.01,43.8,65.9,99.4,54.9,12.98,153.1,0,-8.053885,-34.881217,2025-07-21T10:16:18.540302
-0.01,-0.08,9.49,-0.85,0.41,-0.42,-2.93,-0.99,5198.39,43.8,65.9,99.4,54.9,12.98,237.8,0,-8.053885,-34.881217,2025-07-21T10:16:19.040302
-0.01,-0.06,9.65,-0.08,0.98,-0.98,-1.97,3.31,5360.98,43.8,65.9,99.4,54.9,12.98,294.9,0,-8.053885,-34.881217,2025-07-21T10:16:19.540302
-0.01,-0.17,9.69,0.78,-0.62,0.86,2.9,3.21,5118.2,43.8,65.9,99.4,54.9,12.98,283.9,0,-8.053885,-34.881217,2025-07-21T10:16:20.040302
-0.01,-0.11,9.52,0.58,-0.34,-0.6,-3.38,-3.61,5403.63,43.79,65.9,99.4,54.9,12.98,177.8,0,-8.053885,-34.881217,2025-07-21T10:16:20.540302
-0.01,0.11,9.56,0.21,-0.65,0.61,-0.28,-0.35,5299.19,43.79,65.9,99.4,54.9,12.98,220.2,0,-8.053885,-34.881217,2025-07-21T10:16:21.040302
-0.01,-0.16,9.62,0.69,0.82,0.92,4.31,3.77,5402.2,43.79,65.9,99.4,54.9,12.98,280.9,0,-8.053885,-34.881217,2025-07-21T10:16:21.540302
-0.01,0.12,9.74,0.33,0.13,-0.65,-2.53,-1.69,5305.44,43.79,65.9,99.4,54.9,12.98,189.5,0,-8.053885,-34.881217,2025-07-21T10:16:22.040302
-0.01,0.02,9.76,0.49,-0.03,0.85,0.15,-1.42,5386.68,43.78,65.9,99.4,54.9,12.98,200.5,0,-8.053885,-34.881216,2025-07-21T10:16:22.540302
-0.01,-0.17,9.43,0.3,0.95,-0.32,-3.7,-0.18,5421.71,43.78,65.9,99.4,54.9,12.98,236.4,0,-8.053885,-34.881216,2025-07-21T10:16:23.040302
-0.01,0.19,9.75,0.44,0.65,0.84,-3.72,2.96,5122.84,43.78,65.9,99.4,54.9,12.98,165.2,0,-8.053885,-34.881216,2025-07-21T10:16:23.540302
